interval_ms
99.7
355.9
687.8
448.4
149.4
182.5
228.6
229.7
32.3
321.4
650.5
354.6
667.4
67.6
736.2
26.0
37.3
511.8
180.7
69.0
206.6
855.2
119.2
588.2
166.1
274.0
192.9
299.0
620.0
645.1
660.7
420.1
362.4
256.7
709.1
285.7
754.4
363.3
469.4
787.8
832.6
379.5
833.5
876.5
440.7
425.6
923.5
486.4
532.6
697.2
1301.5
49.7
672.0
1017.2
713.7
623.3
49.8
1562.4
1279.2
1019.3
889.7
1007.3
1096.5
1384.3
1385.8
1031.7
248.5
1811.2
374.0
1600.8
1316.0
1964.9
1678.4
29.3
2009.8
558.0
494.9
91.6
106.6
1590.8
633.6
2.7
853.7
2369.0
1764.5
2458.9
1915.4
1962.2
2537.3
1116.2
2056.5
202.6
47.8
80.2
124.3
2255.2
405.7
1550.5
715.9
1642.5
50.3
22.8
886.9
704.1
1392.0
776.7
990.9
1007.9
241.4
146.9
300.9
3542.8
286.0
1130.5
947.7
3637.4
2077.0
206.7
3657.2
3698.5
1057.7
440.2
1760.4
309.3
393.6
340.2
356.4
371.5
1855.0
3838.3
2292.4
434.3
3883.8
435.8
1453.1
18.0
1469.9
1486.1
1303.3
1502.2
525.7
20.6
631.8
1538.7
2041.7
736.7
2464.5
2466.0
2478.0
691.8
132.4
770.0
2088.0
2510.1
705.8
2542.7
738.5
829.5
208.0
2588.9
2589.2
1509.8
237.8
238.1
1536.0
268.5
296.2
315.8
861.1
2244.2
1768.2
81.9
969.1
2303.9
126.7
1857.9
422.7
469.7
1784.6
515.6
1169.7
1086.3
65.7
1939.2
1162.6
1970.5
2000.3
467.6
731.2
2.1
778.4
1434.2
2080.9
813.3
224.1
1385.3
840.8
1387.7
856.2
606.7
1509.7
329.2
1379.7
2201.8
985.6
1531.4
2255.5
748.2
2464.9
272.8
2484.8
1034.1
485.7
2526.8
502.1
2360.5
1583.9
1668.3
1669.6
1777.1
1777.8
2436.7
1647.4
597.7
1675.2
1776.5
2683.3
488.9
1869.1
1821.9
1738.5
1014.9
1295.5
2762.8
1933.9
1961.9
582.7
1325.6
1815.0
610.5
626.7
2667.7
1961.4
2041.7
842.0
2.2
23.0
877.0
2099.1
1953.5
261.8
1494.3
2147.6
